userName,content,score,at,thumbsUpCount
alok rawat,very nice,5,2025-06-24 16:16:07,0
Shree vishnu Sharma,good,5,2025-06-24 16:09:57,0
Ashvani Pandey 0066,useful application,5,2025-06-24 16:04:22,0
Krishna,fabulous,5,2025-06-24 16:03:48,0
Avi Gaikwad,Such A Great Application,5,2025-06-24 16:02:18,0
Murthy Rakurthi,"worst service from redBus team,I raised many complaints against a bus service SHYAMOLI PARIBAHAN as they gave my seat to someone and left me at boarding....still no response from redbus they demanded extra money from me",1,2025-06-24 15:42:56,0
vipul soni,coupon not working,1,2025-06-24 15:39:52,0
Vijayakumarp 9363,safe drive and nice seet,5,2025-06-24 15:33:59,0
Dinesh Gyanchandani,good👍,5,2025-06-24 15:27:14,0
Karuppasamy M,Good,5,2025-06-24 15:26:38,0
Kamal Jaswal,🙂,5,2025-06-24 15:26:07,0
Yuvaraj Palanisamy,good,5,2025-06-24 15:15:23,0
satyaban sahu,good,5,2025-06-24 15:12:55,0
Subramani Alagu,easy and convenient booking,5,2025-06-24 15:06:34,0
Rohit Singhal,nice,5,2025-06-24 15:06:20,0
raju singh,👍👍👍👍,5,2025-06-24 15:01:38,0
Shailendra Tiwari,good,5,2025-06-24 14:58:09,0
Nikhil Kohli,good one,5,2025-06-24 14:52:16,0
Bikash Mudha,good,5,2025-06-24 14:50:51,0
Gyan Rastogi,my experienced was too gud ..... thnx red bus ....,5,2025-06-24 14:47:20,0
G.T Gaming,booking best app,5,2025-06-24 14:45:37,0
amit hazra,good,5,2025-06-24 14:41:46,0
Anil Shinde,User friendly app,5,2025-06-24 14:39:53,0
S Joko Sabdono,"uang saya tidak di kembalikan, padahal sudah ke pusat bantuan, ke email. tidak di respon sama sekali. padahal katanya akan di kembalikan tanggal 24 juni 2025, tapi pada kenyataannya tidak ada. penipuan ini buat semua pengguna aplikasi transportasi, jangan gunakan redbus ini... aplikasi ini berbelit belit dan ujungnya tidak ada itikat baik pengembalian uang yg di janjikan",1,2025-06-24 14:27:44,0
Peenal Tayal,They will send false notification. Redbus will not own your safety security. They will send different bus number and ask you to board different. They will show you that they have booked bharat Benz but later They will downgrade it without your permission,1,2025-06-24 14:25:27,0
Arun Kumar,best,5,2025-06-24 14:18:17,0
Shrikant Nikam,great,5,2025-06-24 14:15:52,0
Vivekka Mohanasundaram,very safe,5,2025-06-24 14:10:24,0
Jagruti Patil,best experience,5,2025-06-24 13:55:15,0
SATISH KUMAR Gautam,Very decent journey and timely reached the destination. Thanks.,5,2025-06-24 13:52:51,0
Tushar Maurya,great !!!,5,2025-06-24 13:50:00,0
SI Chowdhury,great journey,1,2025-06-24 13:45:50,0
Manjunath n Manju,best app,5,2025-06-24 13:43:04,0
Balu Satish,"Excellent, Comfort",5,2025-06-24 13:42:53,0
VENKATESH PARAMESWARAN,nice,5,2025-06-24 13:36:51,0
Kalyan Karra,nice and good,5,2025-06-24 13:34:14,0
rajesh singhriya,very bad company 😔,1,2025-06-24 13:07:53,0
Monir Khan,Nice Application,5,2025-06-24 13:07:18,0
Ajay Kumar,very good 👍,5,2025-06-24 13:01:13,0
Surender Kashyap,red bus aap is best for easily travling bus booking on line.,5,2025-06-24 12:58:09,0
ROLEX ON,good,5,2025-06-24 12:55:47,0
Rajendra prasad,bahut hi achcha,5,2025-06-24 12:43:07,0
Om Prakash,good,5,2025-06-24 12:41:29,0
Jyothi Ashok,nice app very big useful thanku red bus,5,2025-06-24 12:37:21,0
Vivek Banyal,😊,5,2025-06-24 12:33:51,0
Suresh Legha,This does not solve any problem😠,1,2025-06-24 12:31:10,0
Pratik Sawant,nice,3,2025-06-24 12:24:25,0
mukesh bhagat,good very good,4,2025-06-24 12:13:44,0
Rummyyes Rummyyes,nice bus apps,5,2025-06-24 11:52:14,0
Kumar Raja,very nice,5,2025-06-24 11:51:01,0
Rajat Aggarwal,feel good throughout the journey,5,2025-06-24 11:41:12,0
Vignesh,Fraud people's simply get out money for tickets booking n they earn commission.but when it comes to issue...no response..even the contact number also doens't work..Fraud fraud,1,2025-06-24 11:40:58,0
Saurabh Gupta,refund service worst do not use my money isn't recieved it's been more than 7 days,1,2025-06-24 11:33:55,0
Habeeb Rahaman,super travels,5,2025-06-24 11:32:44,0
Mahaboob Basha Shaik,exvelent,5,2025-06-24 11:28:59,0
Santosh Kumar Ramani,supprb,4,2025-06-24 11:16:18,0
Mukund Chaturvedi,It is always a great experience while traveling from Red bus Booking. I am very satisfied.,5,2025-06-24 10:50:10,0
SANTOSH KUMAR MAHARANA,very good,5,2025-06-24 10:45:33,0
Nitish Kumar,right app,2,2025-06-24 10:28:39,0
Nazeer Nizam,good and nice experience,5,2025-06-24 10:24:36,0
Shanmukha rao Pyla,very good,5,2025-06-24 10:20:40,0
Devaraj Huli,super 😍,5,2025-06-24 10:07:11,0
Famous Bakerytadepalligudam,This is a very bad app.Everyone should use another app.,1,2025-06-24 10:06:17,0
Seema Tomer,I like red bus table journey 🙂 reb bus mai koai problem nhi hoti or mai apne ap.ko bhut safe feel Karti hoon ki,5,2025-06-24 10:03:47,0
Joel Dmello,good,5,2025-06-24 09:54:19,0
Prince Sahani,nice,5,2025-06-24 09:51:52,0
Mohamed Naseeruddeen,good,5,2025-06-24 09:48:32,0
Bhavin Shah,classic,5,2025-06-24 09:47:38,0
Deepak Kumar (Tutu),nice,5,2025-06-24 09:40:18,0
Paras Meena,very easy process,4,2025-06-24 09:37:23,0
Namrata Tiwari Namrata Tiwari,so cute service,5,2025-06-24 09:32:19,0
abhinav nm,nice one,5,2025-06-24 09:26:39,0
Sunil Richard,super,5,2025-06-24 08:53:45,0
Kalu Puri,good Wark,4,2025-06-24 08:52:18,0
Zaid Khan,very good service 👍🏻,5,2025-06-24 08:48:05,0
Rijesh Rajan,good experience. Hassle-free when booking tickets.,5,2025-06-24 08:34:12,0
Anoop kumar gupta,good,4,2025-06-24 08:34:07,0
Anis Ayunie,This app too slow,1,2025-06-24 08:31:15,0
Preethy Sabu,nice journey very kind staff good driving,4,2025-06-24 08:23:54,0
Rama krishna,good,5,2025-06-24 08:22:53,0
Hemant Manral,best service an good staff,5,2025-06-24 08:19:58,0
AVINASH ORAON,esay to use,5,2025-06-24 08:06:17,0
Pawan Kumar,Very nice facility And bus staff is so friendly,5,2025-06-24 07:58:24,0
Vikas Talekar,It is the only platform. actually bus service providers employee behaviour is very bad...if you face any issue they directly told us to go to the redbus or online you didn't book a bus from me or us. my bus ticket is 2400/- and the person who sells the bus ticket only 1200. it means redbus charge dubble. nxt time I will book tickets from direct bus office... I personally not recommended any one,1,2025-06-24 07:58:01,0
Aditya Gaikwad,good app to travel long but need to progress the bus qualitys and do the work on it,4,2025-06-24 07:56:04,0
Abcd Abcd,👍,5,2025-06-24 07:44:43,0
sebastin CHOONDAL,it's ok,5,2025-06-24 07:40:29,0
Nishant Vashishtha,"Updated: the bus is late and app is saying GPS lost & journey completed. Ur app doesnt show any option 4 problem with RedBus, only option for issues r 4 buses. Old: No option to mention in app that we've not boarded the bus. Even if you are not allowing us to cancel and refund the ticket, at the least let us mention that we are not taking the journey. Else there is notifications after notification for boarding, reviews and wake up alarm calls for offboarding on WhatsApp/sms/phone.",1,2025-06-24 07:33:40,2
krishna Chaithanya,Very fast and good staff,5,2025-06-24 07:26:13,0
Routy Rathor,nice,5,2025-06-24 07:17:38,0
Neeraj Rajput,excellent💯,5,2025-06-24 07:17:33,0
Sutha malar,"""I appreciate the punctuality of this bus service. Knowing it will depart and arrive as scheduled eliminates uncertainty and makes my commute stress-free.""",5,2025-06-24 07:10:36,0
Santosh Holagundi,good service..,4,2025-06-24 07:04:18,0
Pon .R . Kumaran,good,5,2025-06-24 06:57:38,0
Prakash Pal,Good,5,2025-06-24 06:45:34,0
Vinod Kumar,good,4,2025-06-24 05:35:07,0
Thariskozhikodan,good,5,2025-06-24 04:19:32,0
Shaurya Gupta,good,5,2025-06-24 02:33:39,0
suman patra,Shivam bus WB 76 A 6770 didn't stop at my boarding point in mechogram at 23/06/2025. I booked my ticket through redbus app from mechogram to bhubaneswar. mention bus conductor didn't received my phone call from 9:00 pm to 12:30am . At present I am facing lot of problems in mechogram at midnight.,1,2025-06-24 02:11:35,0
Abhishek Rawat,extreme great services,5,2025-06-24 01:59:53,0
3764 (‪Aashish Bishokarma‬),good,5,2025-06-24 01:40:16,0
Manikanta Janapareddy,"I am writing to file a serious complaint regarding the bus service I booked through RedBus. My bus was scheduled at 11:45 PM, but it never arrived, and I did not receive any call from the driver. I continuously tried contacting the driver, but he neither answered nor provided any updates. When I reached out to the booking contact, I was shocked to hear them say, ""Mere alternative chusukondi"" – that too when I was waiting with women at 1 AM in the night, completely stranded and helpless.",1,2025-06-24 01:29:39,0
bheemanathi kartheek,good,3,2025-06-24 01:06:08,0
hemanth kumar eerla,worst,1,2025-06-24 00:54:15,0
Vinay Dahiya,Showing wrong boarding location.,1,2025-06-24 00:38:03,0
Sony J,Quick and easy,5,2025-06-24 00:30:11,0
Suparno Das,good ... but charge little bit more price but okay for its services....,5,2025-06-23 23:53:54,0
Rajib Shaw,nice app,5,2025-06-23 23:35:10,0
Swapnil Gatlewar,because zing bus Staff is not got and hi asking me extra money for language and 😡,1,2025-06-23 23:34:04,0
Aanya,"the worst app ever ,literally just takes money without showing the ticket , and with zero and absolutely no customer care service ! i would rate it in negative , happened with me for 3 times , now toh never ever gonna even install this fraud app!",1,2025-06-23 23:32:13,0
Anthony Abraham,The app is very user friendly and easy to choose a bus and book tickets.,5,2025-06-23 23:23:42,0
Gaurav Chaurasia,excellent,5,2025-06-23 23:21:26,0
SNEHASHIS DAS,Good App,4,2025-06-23 23:18:36,0
Pathan Tarekh Ali,Great 😃👍,5,2025-06-23 23:16:53,0
Yash Tureha,good experience 😃,5,2025-06-23 23:07:06,0
Rahul Singh sisodiya,excellent 👌,5,2025-06-23 23:04:41,0
Debdulal Chakraborty,nice,5,2025-06-23 23:01:59,0
Asharani Dange,ok,5,2025-06-23 22:58:15,0
nayan kahate,l travelled yesterday. Very good & comfortable service.,5,2025-06-23 22:49:23,0
Anay 126,"Despite last minute train cancellation, I got a bus to reach my destination with negligible delay..",4,2025-06-23 22:45:27,0
prajwal vaidya,very nice service and support person From red buss Mr abrar he is very helpfull and supportive excellent service by excellent man,5,2025-06-23 22:44:51,0
Surendar Singh,very very good👍👍,5,2025-06-23 22:44:50,0
RAHUL SHARMA,i have book first time red bus bus operator vijay tour and travels volvo bus but the bus opretor change there no vijay tour travels and not informed me by any red bus and the bus opretor and the bus quality verey poor and more than 8 to10 year old bus not proper cleaning and hygienic there no silde window only cover by curtains compromige privacy and not stand sleeper and shoes i have take with my on seat bedsheets not proper clean blanket are so dirty and smell very bad bus noise very loud,1,2025-06-23 22:42:35,0
Sourav Dey,GOOD SERVICE,5,2025-06-23 22:30:23,0
Charan Nemapu,supar,5,2025-06-23 21:54:45,0
Ravichandran P,Too much tax,3,2025-06-23 21:48:06,0
Vivek Kesarkar,best booking site,5,2025-06-23 21:47:24,0
sandeep amrute,good,5,2025-06-23 21:45:58,0
Nabin Muchahari,some options missing there is alert that my required seat not available,4,2025-06-23 21:37:46,0
Sathish Chowdary,good,5,2025-06-23 21:32:46,0
Saiful ddin (Saiful),good,5,2025-06-23 21:27:05,0
Ketan Jangra,Pathetic experience both times.Earlier driver was late and second time left only 5 minutes wait despite of so many phone calls and requests.,1,2025-06-23 21:17:35,0
Asraful Sahikh,gooo,5,2025-06-23 21:14:03,0
Anilkumar Zalki,It was Good experience and good service,5,2025-06-23 21:13:25,0
Santu,nice 👍,5,2025-06-23 21:11:20,0
AekaShiraki,"Pertama coba, pakainya mudah",5,2025-06-23 21:03:07,0
Sristi Sarkar,good,5,2025-06-23 21:01:05,0
Roy Krishnan,good,2,2025-06-23 20:43:32,0
Raja Astrologer,too good,5,2025-06-23 20:24:03,0
Kanyakumari K,gooo goooo,5,2025-06-23 20:19:23,0
Aryan dubey,"Worst service 😡😡 Don't travel anywhere through this service. Because they don't give their bus operator number and Bus number [UPSRTC] . And if there bus get cancelled they(red bus) don't tell you that your bus get cancel and the amount wil not refund completely. so, If you travel through red bus , THEN travel at your own RISK ❌❌",1,2025-06-23 20:14:19,1
Asif Raja,good,5,2025-06-23 20:13:16,0
Hemanth V,"On the latest versions of the app, the homepage UI is really laggy if there is any animation visible in the top of the bus booking page. It is almost unusable.",2,2025-06-23 20:07:29,0
Ranjeet Kumar,Good,5,2025-06-23 20:04:20,0
Disha Bhardwaj,excellent,5,2025-06-23 19:56:45,0
Shankar R,super 👍,5,2025-06-23 19:56:06,0
1973 Pramod,excellent,5,2025-06-23 19:41:58,0
Rathesh S S,easy nice,5,2025-06-23 19:40:37,0
Kathir vel.V,good,5,2025-06-23 19:26:46,0
DV SRILAKSHMI,"It was great using this app but recently they have been charging double the actual price. I kinda understand, u guys need platforms and other maintenance fees. But charging me 789/- where actual price is 289/-, and NOTE that it's not even including their other charges- just PLAIN BUS ticket without any taxes or anything. it's been repeated multiple times now and I have been using it for 2 years.",1,2025-06-23 19:25:15,1
Bhuvaneshwari Bhuvaneshwari,Good and super service,5,2025-06-23 19:15:05,0
Tarandeep Singh,very good,5,2025-06-23 19:03:03,0
Nagendra Singh Sankhla,Good app for booking but brokerage and other charges are too high in the name of GST.,4,2025-06-23 18:55:05,0
Vinod Lohar,happy now,5,2025-06-23 18:51:52,0
Abinash Sahu,worst application ever I made mistakenly one ticket then needed to cancel that ticket but unable to cancel and chat bot said needs to book another ticket within 15 mins I did another ticket but this application is refunding my ticket price. Unable to connect customer care number. Please don't book try Abhi Bus instead.,1,2025-06-23 18:48:48,0
venky venkatesh,nice,5,2025-06-23 18:22:09,0
mobile technician,good,5,2025-06-23 18:16:13,0
Sathish Yadav,super,5,2025-06-23 17:55:55,0
gautam desai,good app,5,2025-06-23 17:55:50,0
Rohith Kumar,super red bus app,5,2025-06-23 17:48:18,0
Dinesh Yadav,super,5,2025-06-23 17:46:03,0
Ruzaputri Shah Osman Shah,Beberapa Kali menggunakan servis RedBus.. app yg mmg sgt membantu dlm memastikan setiap bas yg ditempah akan bawa kita ke destinasi yg dituju dgn selamat dan pada tepat waktu!,5,2025-06-23 17:44:41,0
Prabhudeva Jakkula,some server issues but better for travelling in redbus,4,2025-06-23 17:39:28,0
Mahendar Chauhan,good,5,2025-06-23 17:38:15,0
Nand kumar,good👍,5,2025-06-23 17:37:38,0
prakash s,need safe &secure,5,2025-06-23 17:36:08,0
Sujal Soni,nice journey,5,2025-06-23 17:15:54,0
Mohit Tomar,nic experience for travel,5,2025-06-23 17:13:34,0
Sandeep Hiralkar,simply great,5,2025-06-23 17:05:54,0
Naqvi Parvez,good app,5,2025-06-23 17:00:06,0
Afreen Kabir,The worst service till date. Go for other options. Don't book it from here.,1,2025-06-23 16:52:43,0
prabhudatta Dash,good 👍,5,2025-06-23 16:39:21,0
mohd. farhan,awesome service,5,2025-06-23 16:37:35,0
Ripunjay Kumar Rai,Nice service,5,2025-06-23 16:30:23,0
Veerakumar Pilla,super ride comfortable,5,2025-06-23 16:27:52,0
Girish Jain -Patil,very good,5,2025-06-23 16:05:21,0
seema gautam,good experience,5,2025-06-23 16:04:39,0
Santosh Yadav,excellent,5,2025-06-23 15:55:00,0
Sumit Jha,good,5,2025-06-23 15:45:19,0
Wahidour Ali,good,5,2025-06-23 15:40:10,0
yammanuru karthik,"I am facing a bug/issue with the new update. Whenever I was clicking on book ticket after selecting the seat, the app is returning back to main screen.",5,2025-06-23 15:36:39,0
madhumita mondal,Bus should be on time,4,2025-06-23 15:33:26,0
rakesh kumar,👍👍👍👍👍,1,2025-06-23 15:28:23,0
Roshan Lal,"koi support nahi hai red bus app se inke driver nasha kar rahe hain ,gaadi out route le jaa k hamse hi jhagda kar rahe hai. badtamij staff hai 90%.",1,2025-06-23 15:23:17,0
Umam Khan,👍,5,2025-06-23 15:09:36,0
Sameer,"when we go to payment level, the total amount increases by 150 rupees. for 750 ticket. the additional fees are GST, Service Fee, Toll fee, Levy fee, Reservation fee.. this is really pathetic.",1,2025-06-23 15:04:46,0
Arunmanisha Arunmanisha,super 👍,5,2025-06-23 14:56:57,0
ravishankar tiwari,best journey partner,5,2025-06-23 14:48:24,0
subhankar Sha,good for journey,5,2025-06-23 14:48:05,0
mohan dass,good,4,2025-06-23 14:32:18,0
Tapu Sethi,very nice jorny,5,2025-06-23 14:26:38,0
MASTER VINIT,good experience,5,2025-06-23 14:25:50,0
ANji Tarak,eew,5,2025-06-23 14:24:18,0
Abhay 07,good 😊,4,2025-06-23 14:14:49,0
Aamir khan Lodhi,super,5,2025-06-23 14:05:09,0
Vijaylogu Logu,super,4,2025-06-23 13:52:45,0
singh nanhe,good aap,5,2025-06-23 13:50:37,0
Harshit pandey,"Amazing app! Very easy to use and extremely helpful.""",5,2025-06-23 13:40:56,0
AWM VASUBABU,nice,5,2025-06-23 13:28:45,0
Rebeshwar Goyari,good,5,2025-06-23 13:18:46,0
Ankit Chauhan,helpfull app h,4,2025-06-23 13:17:37,0
Jai kishan Yadav,good,5,2025-06-23 13:03:22,0
Keshav Raghuwanshi,it gave me good experience with best offers,4,2025-06-23 13:02:34,0
Manju Kumari,nice 👍🙂 bus,5,2025-06-23 12:57:39,0
anilkumar chandavar,super,4,2025-06-23 12:49:25,0
Sahil M24,good,5,2025-06-23 12:49:08,0
MANOJ PATIL,okay,3,2025-06-23 12:47:18,0
BATTAPOTHULA GURAPPA,good,5,2025-06-23 12:44:00,0
R.S. Yadav,good service,5,2025-06-23 12:25:02,0
Sudheer Kummari,good,5,2025-06-23 12:24:10,0
Jermias Dully,sangat membantu,5,2025-06-23 12:10:19,0
Rohit Patel,"Clean bus, comfortable seats, and a hassle-free experience. Highly recommended!",5,2025-06-23 12:02:30,0
Grand Theft Auto gaming,good,5,2025-06-23 11:53:00,0
Koyel Bag,very good app's,5,2025-06-23 11:43:09,0
Raja Raja,nice to travel,5,2025-06-23 11:33:49,0
Gowresh Nagarambilli,good,4,2025-06-23 11:30:41,0
KHAN FIRDOUS JKP,nice outstanding,5,2025-06-23 11:30:16,0
Laxman Yadav,good,4,2025-06-23 11:27:30,0
Rahul chaudhary,good,5,2025-06-23 11:21:25,0
Narendra Singh,gajb h,5,2025-06-23 11:20:07,0
Shadab Lucky,good experience,5,2025-06-23 11:17:28,0
Rithika vishnu Y.,super 😊,5,2025-06-23 11:15:39,0
Saddik Ahmed,good,5,2025-06-23 11:11:10,0
Bala Vendra,super,5,2025-06-23 11:11:03,0
Devi Textiles,good,5,2025-06-23 11:10:03,0
MDAMIR BARI,good experience,5,2025-06-23 11:08:47,0
Sanjay Baheshwar,very good,5,2025-06-23 11:07:23,0
Srikanth Rachakonda,it's very good experience very pleasant journy for me and I have good sleep sleep time travel very cleen,5,2025-06-23 11:06:50,0
Singer Kunal Molpariya,nice,5,2025-06-23 11:02:48,0
hari _om Tripathi,farji aap hai mat use karna,1,2025-06-23 11:02:43,0
Syed Alam Alam,superbbbb,5,2025-06-23 10:56:04,0
JITENDRA YADAV,good 💯,5,2025-06-23 10:55:58,0
Nazreen,👍,5,2025-06-23 10:33:05,0
Anjan Dcruze,Very Good 👍 😊,5,2025-06-23 10:32:38,0
GRenshi,"The boarding location was wrong in their app and I was asked to travel 8 km in Bangalore traffic within 30 min which is impossible so my money got wasted twice for a ticket and auto for another location. Even customer service is pathetic. you won't even get a response. No refund, Nothing!! Also I have seen a lot of people facing even worse treatment of changing boarding spot and timings as they wish with no compensation. they don't care a bit for customers.",1,2025-06-23 10:20:06,0
40_ANIKET SRIVASTAVA,they have fraud drivers who do fraud with the customers and also the Red Bus Support this fraud bus drivers,1,2025-06-23 10:19:54,0
MR. HIT AHIR_1317,"Very smooth and user-friendly app for booking tickets. I loved the clean interface, fast loading, and multiple payment options. The seat selection and live tracking features make travel planning super easy. Great experience overall & highly recommended.",5,2025-06-23 10:10:24,0
N VENKAT NAIK,super,5,2025-06-23 10:08:18,0
Manish Verma,Price Not same Other Application very High price All Bus Ticket,1,2025-06-23 10:03:45,0
sharan Belli,superb,5,2025-06-23 09:58:51,0
Dinesh Bhosale,Nice travelling platform,5,2025-06-23 09:57:30,0
Raja sekara pandian,nice experience,5,2025-06-23 09:56:52,0
Hopo 25,good 👍,5,2025-06-23 09:51:20,0
Pawan Mishra,good,5,2025-06-23 09:48:50,0
Maheswar Bisoi,very good,5,2025-06-23 09:46:00,0
Vadivelmurugan A,Good Service,4,2025-06-23 09:26:44,0
G.M. Enterprisrs,good service,5,2025-06-23 09:20:07,0
Dr. K. shylaja satyam,good,5,2025-06-23 09:04:06,0
Sudanshu Sudanshu,good,5,2025-06-23 08:55:26,0
Ramesh Ghagare,nice,5,2025-06-23 08:50:52,0
Adella Duandra,senang berurusan..saya dah xpening nak pikir kalau lewat sampai terminal.. selaluunya stuck at jem,5,2025-06-23 08:50:17,0
Vishwanath Myatri,good,5,2025-06-23 08:39:48,0
Anil Ramadurg,super,4,2025-06-23 08:33:09,0
PREM BHORE,nice aap,5,2025-06-23 08:32:14,0
Rajat Sagar,nice,5,2025-06-23 08:31:37,0
Ajaya Mallick,nice 👍,4,2025-06-23 08:25:50,0
Prasad Parupalli,good,4,2025-06-23 08:15:58,0
KARBHU,Nice trip,5,2025-06-23 08:07:33,0
sabari nathan,good,5,2025-06-23 07:46:56,0
Ravinder Sawhney,good,5,2025-06-23 07:42:47,0
Bidesh Kumar Santra,Excellent...,5,2025-06-23 07:17:16,0
ns_gamer_mp16 Chhatarpur,good,5,2025-06-23 07:13:51,0
Gagandeep Singh,good,5,2025-06-23 07:02:53,0
PRASHANT SHIRSATH,"very terrible gerney with kabra express redBus timings and bus timings is large variation.no safe gerney because of the driver are directly saying to passengers I will kill them on the spot.i was used redBus app previous 5 years but my life first very big and bad gerney with kabra express.so I am extremely sorry for that, uninstalled redBus app.because of buses of kabra express is no safe for family.",1,2025-06-23 06:41:11,2
srinu designer dakamarri,good,5,2025-06-23 05:45:03,0
Bhupendra Prajapat,very good experience time punctuality comfort for travelers,5,2025-06-23 05:36:09,0
Deepak Mamgain,froud,1,2025-06-23 04:56:42,0
sachin kulkarni,"Horrendous Experience with RedBus – Stranded and Out of Pocket! My recent experience with RedBus was an absolute nightmare, and I feel compelled to warn others. I booked a ticket through their platform and arrived at the designated pickup location well in advance. However, the driver of the bus I booked never bothered to call or inform me about the pickup. This was a new pickup spot for me, and without any clear communication or support from the operator, I was left completely in the dark.",1,2025-06-23 02:50:44,2
Shashank Sirmour,worst Customer service,1,2025-06-23 02:43:15,0
Devendhiran Dev,super 👍,5,2025-06-23 01:32:39,0
Nazeed Ahmed,"poor service redbus shame on you, I made a booking in the evening in Katra Ludhiana, they also sent the booking confirmation and booking ticket, 1.5 hours after I sat in the bus the bus driver turned me away saying that this is for some other journey etc. and when I called on the number, I got the response that the bus has been cancelled, if the bus has been cancelled then why did you transfer the booking to another journey, or the bus was cancelled due to xyz reasons, then the cancellati.......",1,2025-06-23 01:30:50,0
Gopi Krishna,good,4,2025-06-23 00:52:56,0
Ponnu Samy,i am facing very worst experience if you are rich people you can book tricky rich people don't book rkt travels . I am booking 11:30pm they're starting jorny 12:30am tkt is very worrest,1,2025-06-23 00:42:06,0
mayank sagar,got confirmed ticket 🎟️🎫,5,2025-06-23 00:22:08,0
Harsh Saxena,very lenient very polite bus members driver conductor and very wonderful ride with red bus hope red bus will offer more offers...,5,2025-06-23 00:13:19,0
Vishwasan,awesome,5,2025-06-23 00:10:45,0
SANDEEP BONUMAHANTHI,Good,5,2025-06-23 00:07:58,0
Ananya Kumari,super 👌 👍,5,2025-06-22 23:55:01,0
Anup Kumar,provide best discount. 👍 easy to cancellation & you can change your journey date that's west facility.. redbus 👌,5,2025-06-22 23:44:05,0
Manikantan Sasidharan,Good,5,2025-06-22 23:19:54,0
Vikramjeet Singh,"first time I used this app to book ticket. bus was supposed to start at 11. I am writing this at 11.15, bus will take at least more than 15 minutes more . may be start at 12. minimum late by 1 hour. bus has more than 4.3 rating.",1,2025-06-22 23:15:43,0
Sharad Vishwakarma,Good Experience & very helpful..,5,2025-06-22 23:06:01,0
Md Tauqueer Alam,good 👍,5,2025-06-22 22:49:09,0
Rajani Rajani kulal,ok ok,3,2025-06-22 22:39:28,0
Brijmohan.s Pandey,maine nagpur to jaunpur ki ticket liya tha abha travel ki jaunpur tho choda nhi 50 km dur Shivpuri per utar diya abha travel bahut bekar,1,2025-06-22 22:33:14,0
You Tube,good service,5,2025-06-22 22:29:20,0
Sk 723,best bus and best service 👌 🙌 👏 😎 ❤️,5,2025-06-22 22:25:52,0
Yukti Badi,খুব ভালো,5,2025-06-22 22:25:42,0
Narven 360,easy to access.,5,2025-06-22 22:02:39,0
vikee prakash,good,4,2025-06-22 21:49:46,0
Chandu Vardhanapu,Worst behaviour from the driver and operator and no response from redbus too.,1,2025-06-22 21:46:45,0
AMOL KUNDLIK MAINDKAR,Easy to understand Best app,5,2025-06-22 21:43:59,0
Haram Aulad,worst experience ever if there is any option for minus rating I'll give -100000 rating for the service I want compensation for wasting my time on this platform,1,2025-06-22 21:36:44,0
Sainaga E,good bus,5,2025-06-22 21:17:35,0
Omprakash Paswan,Very good,5,2025-06-22 21:17:21,0
DURAI PANDI M,good 👍,5,2025-06-22 21:14:09,0
Amir Hamza,good,5,2025-06-22 21:01:29,0
Provakar Paul,good service,5,2025-06-22 20:50:25,0
lohima s,no offers,2,2025-06-22 20:43:41,0
NUR FADILAH MOHD SIDIK,"cepat, mudah & murah dari aplikasi yg lain ! ❤️",5,2025-06-22 20:41:02,0
Ankul Khantwal,the worst bis service. Guys i am travelling fro Haridwar. have booked the best single seat and as per the travel this was best availaible. Butto my horrors the bus is an old scrap from inside. the sleepers are so muddy and full of dust and stink. the reading lights dont work. Xonductors askjng for money to keep luggage. Red Bus if this is your service Its gonna go down. i have to travel because i have no option left. Guys Be Aware before booking from Red Bus. they are not auditing their busses.,1,2025-06-22 20:37:57,0
comedy only comedy videos,use full,5,2025-06-22 20:35:03,0
Ramesh Pilla,"good ambience, very nice, Bus clean and good received. as my request and suggestion first booked passenger get less benefit on rate and berth preference and last booking passengers got lower berth with discount rates.... please arrange lower berth to first booked passengers as upgrade their berth/seat in your buses.",5,2025-06-22 20:32:01,0
SHIV Shankar Mandal,"khurana bus service very good service provider, neat and safe journey",5,2025-06-22 20:29:11,0
gyandev Kumar,good 👍,5,2025-06-22 20:21:02,0
Rahul Yadav,good,5,2025-06-22 20:14:21,0
sunil bhadula,Nice Bus Service,5,2025-06-22 20:08:51,0
S MAHABOOBBASHA,Good 👍,5,2025-06-22 19:59:41,0
Ch Yatesh,"i have a very bad experience, see I have booked a bus ticket and it was canceled by the bus operator and It shows refund will in 5 days but after that it showing ticket is not eligible for refund and why should I take responsibility if the bus operator is canceled The ticket I have proofs I got mail representing that bus operator is canceled the ticket and I have tried contact live agent but after few days the live bot is not allowing to contact live agent",1,2025-06-22 19:50:25,0
Raj Yadav,good service,5,2025-06-22 19:48:26,0
Shivani Devkar,nice,5,2025-06-22 19:37:15,0
nitin dhongaade,good,4,2025-06-22 19:32:37,0
Jitendra Kumar,ok,5,2025-06-22 19:30:20,0
sunil goswami,good,4,2025-06-22 19:18:09,0
Abhishak Rajvarke,good 👍🏻,5,2025-06-22 19:11:33,0
RawNews Network,super,5,2025-06-22 19:07:09,0
Ashutosh Meena,nice,5,2025-06-22 19:03:23,0
KRISHNA KANT SHARMA,Great 👍,5,2025-06-22 18:58:03,0
Siva Samy,nice app,5,2025-06-22 18:56:06,0
Durgababu Geesala,good 👍,5,2025-06-22 18:54:38,0
Bhimrao More,very good,5,2025-06-22 18:51:34,0
